날짜,종목코드,시가,고가,저가,종가,출처
2025-06-05,195980,10395,10565,10140,10560,Naver
2025-06-05,196030,42511,42511,41537,41691,Naver
2025-06-05,196230,113800,113854,113800,113854,Naver
2025-06-05,200030,33955,34410,33655,33780,Naver
2025-06-05,200250,25440,25440,24370,24480,Naver
2025-06-05,203780,20593,21040,20528,20757,Naver
2025-06-05,204450,2500,2685,2385,2665,Naver
2025-06-05,204480,16316,16316,15542,16083,Naver
2025-06-05,205720,2328,2328,2293,2328,Naver
2025-06-05,210780,16606,17152,16273,16992,Naver
2025-06-05,211560,21518,22492,21140,22433,Naver
2025-06-05,211900,17171,17929,16847,17849,Naver
2025-06-05,213610,8365,8770,8345,8760,Naver
2025-06-05,213630,16876,17416,16713,16757,Naver
2025-06-05,214980,112495,112534,112495,112525,Naver
2025-06-05,215620,14485,14885,14485,14885,Naver
2025-06-05,217770,2978,2978,2844,2874,Naver
2025-06-05,217780,7473,7473,7265,7425,Naver
2025-06-05,218420,13065,13335,12850,12915,Naver
2025-06-05,219390,5375,5520,5320,5350,Naver
2025-06-05,219480,26128,26515,26009,26456,Naver
2025-06-05,219900,2788,2803,2744,2778,Naver
2025-06-05,220130,4550,4640,4535,4635,Naver
2025-06-05,223190,11830,12350,11695,12305,Naver
2025-06-05,225030,2861,2871,2812,2827,Naver
2025-06-05,225040,42815,44068,42468,43910,Naver
2025-06-05,225050,12609,12609,12383,12560,Naver
2025-06-05,225060,8486,8515,8179,8441,Naver
2025-06-05,225130,34859,36351,34750,36004,Naver
2025-06-05,226380,6395,6635,6395,6625,Naver
2025-06-05,226490,27505,28870,27385,28625,Naver
2025-06-05,226980,15575,16200,15410,16120,Naver
2025-06-05,227540,18685,18755,18490,18550,Naver
2025-06-05,227550,8335,8845,8335,8800,Naver
2025-06-05,227560,10307,10486,10152,10411,Naver
2025-06-05,227570,13810,14555,13625,14460,Naver
2025-06-05,227830,27799,29046,27650,28824,Naver
2025-06-05,228790,3680,3849,3655,3794,Naver
2025-06-05,228800,3255,3350,3235,3315,Naver
2025-06-05,228810,6955,7235,6895,7215,Naver
2025-06-05,228820,7635,7963,7575,7914,Naver
2025-06-05,229200,11880,12360,11860,12170,Naver
2025-06-05,229720,15160,15860,15080,15750,Naver
2025-06-05,230480,4920,5105,4920,5070,Naver
2025-06-05,232080,12165,12660,12145,12480,Naver
2025-06-05,233160,7994,8598,7939,8358,Naver
2025-06-05,233740,7125,7690,7100,7475,Naver
2025-06-05,234310,13946,14442,13773,14388,Naver
2025-06-05,236350,40200,40337,37776,38508,Naver
2025-06-05,237350,27675,29182,27520,28905,Naver
2025-06-05,237370,13553,14519,13474,13697,Naver
2025-06-05,237440,9612,9656,9592,9632,Naver
2025-06-05,238670,11305,11420,11275,11410,Naver
2025-06-05,238720,26705,26824,25972,26686,Naver
2025-06-05,239660,119228,119257,119159,119173,Naver
2025-06-05,241180,21697,21697,21178,21238,Naver
2025-06-05,241390,11748,11946,11694,11896,Naver
2025-06-05,243880,22584,26394,22584,25753,Naver
2025-06-05,243890,3606,4072,3527,4072,Naver
2025-06-05,244580,9000,9020,8715,8765,Naver
2025-06-05,244620,13277,13722,13197,13537,Naver
2025-06-05,244660,8740,8950,8660,8905,Naver
2025-06-05,244670,9207,9704,9083,9525,Naver
2025-06-05,245340,28176,28658,27767,27866,Naver
2025-06-05,245350,15191,15417,15022,15172,Naver
2025-06-05,245360,11971,12206,11639,12147,Naver
2025-06-05,245710,21399,21549,20995,21100,Naver
2025-06-05,248270,21532,21557,20101,21188,Naver
2025-06-05,250730,9861,10060,9417,9997,Naver
2025-06-05,250780,3910,3925,3770,3825,Naver
2025-06-05,251340,3890,3895,3735,3790,Naver
2025-06-05,251350,30304,30681,30061,30230,Naver
2025-06-05,251590,14012,14498,13796,14428,Naver
2025-06-05,252000,12810,13323,12705,13248,Naver
2025-06-05,252400,15843,17746,15759,17404,Naver
2025-06-05,252410,5395,5410,5087,5140,Naver
2025-06-05,252420,1940,1943,1718,1749,Naver
2025-06-05,252650,12171,12671,12081,12591,Naver
2025-06-05,252670,1924,1932,1704,1738,Naver
2025-06-05,252710,2035,2050,1804,1843,Naver
2025-06-05,253150,32085,35720,31803,35087,Naver
2025-06-05,253160,3915,3960,3495,3570,Naver
2025-06-05,253230,1934,1951,1723,1761,Naver
2025-06-05,253240,5420,5450,5140,5190,Naver
2025-06-05,253250,15652,17546,15588,17229,Naver
2025-06-05,253280,13710,13965,13625,13820,Naver
2025-06-05,253290,11952,12076,11928,12002,Naver
2025-06-05,256440,8834,8864,8460,8525,Naver
2025-06-05,256450,8467,8497,8357,8467,Naver
2025-06-05,256750,8565,8645,8430,8570,Naver
2025-06-05,261060,12080,12835,12030,12675,Naver
2025-06-05,261110,15241,15241,14679,14763,Naver
2025-06-05,261120,5588,5776,5588,5751,Naver
2025-06-05,261140,11758,12369,11618,12339,Naver
2025-06-05,261220,13465,13755,13450,13635,Naver
2025-06-05,261250,15279,15279,14693,14778,Naver
2025-06-05,261260,5630,5845,5630,5820,Naver
2025-06-05,261270,8165,8330,8165,8300,Naver
2025-06-05,261920,13811,13934,13712,13776,Naver
2025-06-05,265690,8535,8535,8535,8535,Naver
2025-06-05,266160,13954,14599,13721,14503,Naver
2025-06-05,266360,11875,12415,11875,12350,Naver
2025-06-05,266370,14955,16000,14905,15760,Naver
2025-06-05,266390,9060,9245,9030,9205,Naver
2025-06-05,266410,7555,7815,7530,7770,Naver
2025-06-05,266420,16865,17100,16725,16815,Naver
2025-06-05,266550,13555,13985,13350,13950,Naver
2025-06-05,267440,8146,8210,8107,8205,Naver
2025-06-05,267450,11064,11118,10985,11020,Naver
2025-06-05,267490,5334,5423,5282,5403,Naver
2025-06-05,267770,13141,14769,13122,14515,Naver
2025-06-05,269370,15223,15296,14870,14943,Naver
2025-06-05,269420,18764,19433,18764,19164,Naver
2025-06-05,269530,17655,18080,17468,17503,Naver
2025-06-05,269540,23420,23740,23320,23680,Naver
