날짜,종목코드,시가,고가,저가,종가,출처
2025-06-05,251350,30458,30458,30125,30230,Naver
2025-06-05,251590,14498,14498,14331,14428,Naver
2025-06-05,251600,13043,13078,12966,13038,Naver
2025-06-05,252000,13228,13323,13218,13248,Naver
2025-06-05,252400,17047,17746,17008,17404,Naver
2025-06-05,252410,5215,5215,5087,5140,Naver
2025-06-05,252420,1789,1790,1718,1749,Naver
2025-06-05,252650,12556,12671,12556,12591,Naver
2025-06-05,252670,1776,1780,1704,1738,Naver
2025-06-05,252710,1883,1885,1804,1843,Naver
2025-06-05,253150,34538,35720,34118,35087,Naver
2025-06-05,253160,3705,3785,3495,3570,Naver
2025-06-05,253230,1820,1820,1723,1761,Naver
2025-06-05,253240,5280,5280,5140,5190,Naver
2025-06-05,253250,16857,17546,16857,17229,Naver
2025-06-05,253280,13880,13965,13775,13820,Naver
2025-06-05,253290,11982,12032,11943,12002,Naver
2025-06-05,256440,8590,8590,8460,8525,Naver
2025-06-05,256450,8427,8467,8377,8467,Naver
2025-06-05,256750,8585,8610,8490,8570,Naver
2025-06-05,261060,12415,12835,12415,12675,Naver
2025-06-05,261070,14080,14210,13825,13890,Naver
2025-06-05,261110,14787,14792,14679,14763,Naver
2025-06-05,261120,5717,5776,5707,5751,Naver
2025-06-05,261140,12369,12369,12179,12339,Naver
2025-06-05,261220,13615,13645,13585,13635,Naver
2025-06-05,261240,13505,13510,13425,13465,Naver
2025-06-05,261250,14852,14887,14693,14778,Naver
2025-06-05,261260,5785,5845,5775,5820,Naver
2025-06-05,261270,8275,8330,8270,8300,Naver
2025-06-05,261920,13806,13806,13712,13776,Naver
2025-06-05,265690,8535,8535,8535,8535,Naver
2025-06-05,266160,14328,14599,14303,14503,Naver
2025-06-05,266360,12125,12415,12085,12350,Naver
2025-06-05,266370,15610,16000,15535,15760,Naver
2025-06-05,266390,9245,9245,9130,9205,Naver
2025-06-05,266410,7760,7815,7705,7770,Naver
2025-06-05,266420,16945,17045,16725,16815,Naver
2025-06-05,266550,13985,13985,13815,13950,Naver
2025-06-05,267440,8210,8210,8190,8205,Naver
2025-06-05,267450,11015,11030,10985,11020,Naver
2025-06-05,267490,5418,5423,5403,5403,Naver
2025-06-05,267770,14182,14769,14182,14515,Naver
2025-06-05,269370,15071,15071,14943,14943,Naver
2025-06-05,269420,19194,19293,19139,19164,Naver
2025-06-05,269530,17631,18080,17468,17503,Naver
2025-06-05,269540,23695,23705,23650,23680,Naver
2025-06-05,270800,11987,12166,11987,12117,Naver
2025-06-05,270810,12050,12285,12045,12125,Naver
2025-06-05,271050,4450,4460,4435,4445,Naver
2025-06-05,271060,8200,8280,8200,8235,Naver
2025-06-05,272560,111828,111838,111818,111833,Naver
2025-06-05,272570,109843,109858,109813,109813,Naver
2025-06-05,272580,55344,55359,55344,55354,Naver
2025-06-05,272910,107495,107495,107381,107396,Naver
2025-06-05,273130,116695,116705,116459,116469,Naver
2025-06-05,273140,112272,112282,112272,112282,Naver
2025-06-05,275280,16315,16460,16310,16355,Naver
2025-06-05,275290,11695,11825,11695,11755,Naver
2025-06-05,275300,9125,9275,9125,9190,Naver
2025-06-05,275750,3845,3845,3765,3825,Naver
2025-06-05,275980,17286,17286,17122,17251,Naver
2025-06-05,276000,14613,14717,14608,14613,Naver
2025-06-05,276650,30943,30977,30825,30834,Naver
2025-06-05,276970,7429,7433,7389,7409,Naver
2025-06-05,276990,18090,18095,17965,18055,Naver
2025-06-05,277540,16738,17297,16738,16952,Naver
2025-06-05,277630,28776,29850,28776,28984,Naver
2025-06-05,277640,13792,14091,13792,13952,Naver
2025-06-05,277650,16150,16270,16140,16190,Naver
2025-06-05,278240,8291,8629,8291,8375,Naver
2025-06-05,278530,13295,13600,13290,13475,Naver
2025-06-05,278540,12295,12550,12295,12410,Naver
2025-06-05,278620,115840,115890,115840,115885,Naver
2025-06-05,279530,11620,11643,11501,11536,Naver
2025-06-05,279540,11175,11175,11125,11125,Naver
2025-06-05,280320,19883,19883,19755,19755,Naver
2025-06-05,280920,12000,12150,12000,12145,Naver
2025-06-05,280930,12421,12436,12396,12406,Naver
2025-06-05,280940,4460,4460,4440,4455,Naver
2025-06-05,281990,13537,13626,13482,13542,Naver
2025-06-05,282000,108791,108830,108791,108830,Naver
2025-06-05,283580,11644,11649,11493,11561,Naver
2025-06-05,284430,13106,13205,13106,13111,Naver
2025-06-05,284980,13617,13682,13376,13657,Naver
2025-06-05,285690,12280,12355,12280,12310,Yahoo
2025-06-05,287180,34920,34950,34200,34570,Naver
2025-06-05,289040,10800,10955,10800,10880,Naver
2025-06-05,289250,10873,11013,10873,10918,Naver
2025-06-05,289260,9577,9707,9542,9602,Naver
2025-06-05,289480,7938,7987,7869,7898,Naver
2025-06-05,289670,55937,55937,55774,55798,Naver
2025-06-05,290080,8703,8742,8482,8546,Naver
2025-06-05,290130,13434,13779,13434,13691,Naver
2025-06-05,291130,14071,14071,13869,13894,Naver
2025-06-05,291620,6825,6825,6675,6775,Naver
2025-06-05,291630,3675,3820,3670,3725,Naver
2025-06-05,291680,8151,8151,8018,8033,Naver
2025-06-05,291890,8768,8803,8768,8778,Naver
2025-06-05,292050,17983,18196,17943,18012,Naver
2025-06-05,292150,11224,11521,11224,11417,Naver
2025-06-05,292160,17486,17799,17486,17634,Naver
2025-06-05,292190,17495,17765,17410,17650,Naver
2025-06-05,292500,17775,17990,17775,17865,Naver
2025-06-05,292560,8854,8859,8805,8805,Naver
2025-06-05,292770,54672,54717,54667,54672,Naver
2025-06-05,293180,37242,38023,37242,37669,Naver
2025-06-05,294400,48475,49400,48390,48915,Naver
2025-06-05,295000,55291,55291,55072,55072,Naver
2025-06-05,295020,53788,53912,53788,53912,Naver
2025-06-05,295040,13815,14115,13815,13995,Naver
2025-06-05,298340,56474,56474,56474,56474,Naver
2025-06-05,298770,24554,24894,24549,24762,Naver
2025-06-05,300610,7015,7115,7015,7065,Naver
2025-06-05,300640,8315,8485,8315,8435,Naver
2025-06-05,300950,6900,7010,6895,6950,Naver
2025-06-05,301400,12280,12505,12280,12355,Naver
2025-06-05,301410,5820,5820,5700,5790,Naver
2025-06-05,302190,52043,52063,51929,51934,Naver
2025-06-05,302450,28757,29106,28664,28955,Naver
2025-06-05,304660,7470,7480,7450,7470,Naver
2025-06-05,304670,11927,11938,11907,11917,Naver
2025-06-05,304760,17156,17440,17156,17355,Naver
2025-06-05,304770,12140,12400,12140,12220,Naver
2025-06-05,304780,20900,21680,20900,21240,Naver
2025-06-05,304940,24786,24800,24736,24746,Naver
2025-06-05,305050,28920,29245,28805,28980,Naver
2025-06-05,305080,12101,12141,12041,12076,Naver
2025-06-05,305540,12160,12595,12090,12455,Naver
2025-06-05,305720,9885,10250,9840,10150,Naver
2025-06-05,306520,9460,9460,9210,9300,Naver
2025-06-05,306530,7405,7670,7375,7460,Naver
2025-06-05,306950,14505,15135,14505,14825,Naver
2025-06-05,307510,16505,16505,16300,16325,Naver
2025-06-05,307520,13723,13763,13385,13584,Naver
2025-06-05,308620,11327,11342,11263,11287,Naver
2025-06-05,309230,24997,24997,24804,24848,Naver
2025-06-05,310080,9529,9569,9446,9520,Naver
2025-06-05,310960,21660,22075,21660,21865,Naver
2025-06-05,310970,15420,15780,15420,15705,Naver
2025-06-05,314250,49094,49333,49079,49079,Naver
2025-06-05,314700,9350,9440,9330,9390,Naver
2025-06-05,315270,19067,19361,19067,19331,Naver
