날짜,종목코드,시가,고가,저가,종가,출처
2025-06-30,006800,15701,25240,14965,21357,Naver
2025-06-30,006805,6396,9481,6337,8515,Naver
2025-06-30,006840,11940,13190,11390,11640,Naver
2025-06-30,006880,7800,8830,7590,7960,Naver
2025-06-30,006890,11650,11940,10630,11150,Naver
2025-06-30,006910,2960,3860,2930,3445,Naver
2025-06-30,006920,2975,3260,2895,3025,Naver
2025-06-30,006980,17450,18500,16500,16920,Naver
2025-06-30,007070,15160,17750,14750,16650,Naver
2025-06-30,007110,2070,3010,2015,2395,Naver
2025-06-30,007160,50300,72900,48500,63500,Naver
2025-06-30,007210,2190,2395,2110,2185,Naver
2025-06-30,007280,3190,3322,2907,2911,Naver
2025-06-30,007310,395000,408000,388000,394000,Naver
2025-06-30,007330,8644,9989,8452,9009,Naver
2025-06-30,007340,21900,23850,21100,22200,Naver
2025-06-30,007370,6440,6630,6200,6260,Naver
2025-06-30,007390,26500,32650,25850,27850,Naver
2025-06-30,007460,677,752,644,660,Naver
2025-06-30,007530,2165,2800,2125,2600,Naver
2025-06-30,007540,45650,49100,42600,42850,Naver
2025-06-30,007570,14767,17329,14197,15338,Naver
2025-06-30,007590,6180,6370,6140,6250,Naver
2025-06-30,007610,3000,3000,3000,3000,Naver
2025-06-30,007660,38100,53900,38000,52300,Naver
2025-06-30,007680,4490,4860,4395,4745,Naver
2025-06-30,007690,33300,35800,32800,34700,Naver
2025-06-30,007700,15660,24250,14910,22000,Naver
2025-06-30,007720,869,1117,800,912,Naver
2025-06-30,007770,9590,10010,9450,9460,Naver
2025-06-30,007810,9990,11860,9910,11160,Naver
2025-06-30,007815,5500,6080,5330,5930,Naver
2025-06-30,007820,4230,4230,3630,3855,Naver
2025-06-30,007860,9540,11100,9320,9900,Naver
2025-06-30,007980,1394,1606,1393,1448,Naver
2025-06-30,008040,1162,1232,1117,1135,Naver
2025-06-30,008060,7790,8130,7610,7840,Naver
2025-06-30,008260,3565,4010,3440,3730,Naver
2025-06-30,008290,1016,1100,934,944,Naver
2025-06-30,008350,1215,1269,1203,1206,Naver
2025-06-30,008370,4210,4455,4185,4335,Naver
2025-06-30,008470,3625,3960,3620,3945,Naver
2025-06-30,008490,18880,20900,18100,19840,Naver
2025-06-30,008700,1435,1538,1434,1476,Naver
2025-06-30,008730,30300,33450,28350,30850,Naver
2025-06-30,008770,49550,53500,47600,51700,Naver
2025-06-30,008830,19380,20050,17290,17960,Naver
2025-06-30,008930,34800,47900,33900,44800,Naver
2025-06-30,008970,2714,3066,2306,3056,Naver
2025-06-30,009070,4000,5960,3965,5300,Naver
2025-06-30,009150,121500,144000,120200,134700,Naver
2025-06-30,009155,56200,64000,54800,60400,Naver
2025-06-30,009160,4900,5100,4795,4950,Naver
2025-06-30,009180,2275,2595,2235,2595,Naver
2025-06-30,009190,1771,1937,1607,1670,Naver
2025-06-30,009200,2175,2225,2100,2125,Naver
2025-06-30,009240,41850,47450,41100,46100,Naver
2025-06-30,009270,1850,2035,1688,1705,Naver
2025-06-30,009290,5580,6130,5490,5910,Naver
2025-06-30,009300,17390,18060,17010,17500,Naver
2025-06-30,009410,2800,3295,2750,2905,Naver
2025-06-30,009420,25650,27600,24000,24250,Naver
2025-06-30,009450,76500,77800,69700,72400,Naver
2025-06-30,009470,26900,30800,26500,29050,Naver
2025-06-30,009520,11150,12040,10560,11480,Naver
2025-06-30,009540,313500,398500,305000,366000,Naver
2025-06-30,009580,2900,2955,2755,2755,Naver
